comment_id,episode,theory_id,endorsement,confidence
i2yulop,8,4,implied,medium
i2yuzpc,8,4,implied,medium
i2yvbf3,8,1,mentioned,medium
i2yvexa,8,1,implied,high
i2yvhrx,8,1,mentioned,medium
i2yw6gs,8,1,implied,medium
i2ywi7k,8,4,mentioned,medium
i2ywm51,8,2,implied,medium
i2ywwcj,8,4,implied,medium
i2yy0xd,8,4,implied,medium
i2yytiv,8,4,implied,medium
i2yz7ve,8,4,mentioned,medium
i2yz9sb,8,1,implied,medium
i2yzb3m,8,1,mentioned,medium
i2yzc2e,8,4,implied,medium
i2z024s,8,1,mentioned,medium
i2z02sq,8,4,implied,medium
i2z0sf6,8,1,mentioned,medium
i2z26pe,8,3,implied,high
i2z29dl,8,2,implied,medium
i2z2nx0,8,3,mentioned,high
i2z39wm,8,1,mentioned,medium
i2z3vfx,8,1,mentioned,medium
i2z40nd,8,1,mentioned,medium
i2z4x56,8,4,implied,medium
i2z4ynd,8,4,strong,high
i2z5b5v,8,4,mentioned,medium
i2z615r,8,2,implied,medium
i2z6wjn,8,4,implied,medium
i2z76bg,8,3,implied,medium
i2z8jea,8,4,implied,high
i2z92ea,8,4,implied,medium
i2z9581,8,4,mentioned,medium
i2z97gv,8,3,implied,high
i2z9gqc,8,4,rejected,medium
i2z9oon,8,4,implied,medium
i2z9rbh,8,3,rejected,high
i2zaetg,8,4,implied,medium
i2zavar,8,4,implied,medium
i2zb4j2,8,4,implied,medium
i2zbcz9,8,4,implied,medium
i2zbe97,8,4,strong,high
i2zbhya,8,1,implied,high
i2zbmf6,8,1,implied,high
i2zbycg,8,4,mentioned,medium
i2zccjl,8,4,implied,medium
i2zd09c,8,1,mentioned,medium
i2ze1vf,8,2,mentioned,medium
i2zep4f,8,1,mentioned,medium
i2zf6r5,8,3,implied,high
i2zg71l,8,1,implied,high
i2zhb2k,8,3,mentioned,high
i2zhclw,8,1,mentioned,medium
i2zhs5z,8,4,implied,medium
i2zjcqy,8,1,mentioned,medium
i2zjyjz,8,1,mentioned,medium
i2zkl9u,8,4,mentioned,medium
i2zl6zh,8,1,mentioned,medium
i2zlfpq,8,4,mentioned,medium
i2zmj3m,8,4,implied,medium
i2zocup,8,4,mentioned,medium
i2zpju7,8,2,implied,medium
i2zqz3q,8,4,strong,high
i2zrmfx,8,4,implied,medium
i2zrwe1,8,4,implied,medium
i2zs26v,8,1,rejected,high
i2zs7p7,8,1,strong,high
i2zskb6,8,2,rejected,high
i2zt66t,8,1,implied,medium
i2ztany,8,1,mentioned,medium
i2ztd3d,8,4,mentioned,medium
i2ztzko,8,4,implied,medium
i2zu5f4,8,4,mentioned,medium
i2zua8g,8,4,implied,medium
i2zun17,8,1,mentioned,medium
i2zuuay,8,4,implied,medium
i2zwjqn,8,1,implied,high
i2zwjqn,8,4,mentioned,medium
i2zwrba,8,3,mentioned,medium
i2zx582,8,4,mentioned,medium
i2zxamo,8,2,strong|implied|mentioned|rejected,high
i2zyllv,8,3,rejected,high
i2zywds,8,4,implied,medium
i2zzqin,8,4,implied,high
i300orj,8,4,mentioned,medium
i300yho,8,3,implied,medium
i3013zt,8,4,implied,medium
i3031fd,8,4,implied,medium
i3032z1,8,2,implied,medium
i303zjy,8,4,implied,medium
i304djg,8,2,implied,high
i304ecu,8,4,mentioned,medium
i304qka,8,3,implied,high
i30534o,8,1,mentioned,medium
i305a5b,8,1,mentioned,medium
i305l2a,8,4,mentioned,medium
i305uk1,8,4,implied,medium
i306v9x,8,1,implied,high
i307bz1,8,1,implied,medium
i307qqx,8,1,mentioned,medium
i307rni,8,1,implied,medium
i307zyi,8,1,implied,medium
i3081qn,8,4,mentioned,medium
i3092mu,8,2,implied,medium
i309xyf,8,4,implied,medium
i30boxo,8,1,implied,medium
i30do1v,8,1,implied,medium
i30fd5t,8,4,implied,medium
i30g185,8,1,mentioned,medium
i30g6ty,8,4,mentioned,medium
i30gue5,8,4,implied,medium
i30h41d,8,4,implied,high
i30iq10,8,1,implied,high
i30lbn2,8,4,mentioned,medium
i30mw9o,8,4,mentioned,medium
i30myrt,8,2,implied,medium
i30n8u5,8,1,mentioned,medium
i30nl91,8,1,strong,high
i30o86d,8,1,mentioned,medium
i30p0lr,8,4,implied,medium
i30pp6a,8,1,rejected,high
i30rad3,8,4,implied,medium
i30rdiv,8,4,implied,medium
i30rfrs,8,3,implied,medium
i30rgxb,8,4,implied,medium
i30rmdd,8,4,implied,medium
i30rrzb,8,3,implied,high
i30simu,8,4,mentioned,medium
i30sm5o,8,4,implied,medium
i30sq26,8,2,implied,medium
i30tsub,8,3,implied,high
i30uums,8,1,implied,medium
i30wmi3,8,1,implied,high
i30x0i9,8,1,implied,medium
i30yp96,8,4,implied,medium
i30z163,8,4,implied,medium
i30z6tx,8,1,implied,medium
i30znfs,8,4,implied,medium
i30zypa,8,1,strong,high
i310btj,8,4,mentioned,medium
i310mm2,8,2,implied,medium
i311hyc,8,4,implied,medium
i3134pf,8,4,implied,medium
i313ew2,8,1,mentioned,high
i313lwn,8,1,mentioned,medium
i313nku,8,3,mentioned,medium
i314r8y,8,1,implied,medium
i319pv6,8,4,implied,medium
i319tm8,8,4,implied,medium
i319ze6,8,4,implied,medium
i31a0w4,8,1,mentioned,medium
i31a22x,8,1,implied,medium
i31bjpd,8,3,implied,high
i31cew9,8,3,implied,high
i31deui,8,4,implied,medium
i31dgf1,8,1,implied,medium
i31di24,8,1,mentioned,medium
i31e6m8,8,1,mentioned,medium
i31eaqg,8,4,implied,medium
i31ebvh,8,4,implied,medium
i31ecpn,8,3,implied,high
i31ef8h,8,1,mentioned,medium
i31ejko,8,1,strong|implied|mentioned|rejected,medium
i31ejko,8,4,strong|implied|mentioned|rejected,medium
i31gfza,8,1,mentioned,medium
i31h3ss,8,1,implied,high
i31ihkv,8,1,strong|implied,high
i31kkwj,8,4,implied,medium
i31ldw1,8,1,implied,high
i31leah,8,4,mentioned,medium
i31n7tr,8,1,mentioned,medium
i31ne3k,8,1,implied,medium
i31niiw,8,4,mentioned,medium
i31nvge,8,1,mentioned,high
i31o9cu,8,1,implied,medium
i31obj0,8,1,mentioned,medium
i31onc3,8,4,mentioned,medium
i31op8j,8,1,implied,high
i31owjn,8,1,implied,medium
i31perw,8,4,mentioned,medium
i31pqud,8,4,implied,medium
i31pvjj,8,1,implied,medium
i31pwhd,8,4,mentioned,high
i31qetg,8,4,implied,medium
i31s907,8,1,mentioned,high
i31sfvy,8,4,mentioned,medium
i31sg27,8,1,mentioned,medium
i31sjfl,8,4,implied,medium
i31spr4,8,1,mentioned,high
i31stj7,8,4,implied,high
i31sx9w,8,4,mentioned,medium
i31sylq,8,1,mentioned,medium
i31t062,8,4,mentioned,medium
i31t7j7,8,1,mentioned,high
i31tu1j,8,4,implied,medium
i31urb2,8,1,strong|implied,high
i31v6qg,8,4,mentioned,medium
i31xqvw,8,4,implied,medium
i320bdj,8,4,implied,medium
i320sgj,8,4,mentioned,medium
i321eq5,8,2,implied,high
i322cuv,8,4,implied,medium
i322d7z,8,4,implied,medium
i323eop,8,3,implied,high
i325mvv,8,1,mentioned,medium
i327gwe,8,3,implied,medium
i327u4u,8,1,implied,medium
i327xgr,8,1,implied,medium
i3283n9,8,4,implied,medium
i328oak,8,1,implied,high
i329i64,8,4,strong|implied,high
i32belv,8,1,mentioned,medium
i32c1mu,8,1,mentioned,high
i32e86w,8,1,mentioned,medium
i32fd94,8,1,strong,high
i32fsgv,8,4,implied,medium
i32fu8d,8,1,mentioned,medium
i32gtd7,8,1,strong|implied|mentioned|rejected,high
i32h7vm,8,1,implied,medium
i32hmsm,8,4,implied,medium
i32hyrt,8,4,implied,medium
i32i53l,8,3,mentioned,medium
i32iopz,8,1,mentioned,high
i32iu9c,8,1,mentioned,high
i32jeil,8,1,implied,medium
i32jmm8,8,2,implied,medium
i32kcj0,8,3,implied,high
i32kv9m,8,1,mentioned,medium
i32kv9m,8,4,implied,medium
i32mees,8,1,strong,high
i32mees,8,2,strong,high
i32mees,8,3,implied,medium
i32n9yj,8,1,implied,medium
i32n9yj,8,4,implied,medium
i32nd04,8,4,implied,medium
i32ny2i,8,1,implied,medium
i32oufw,8,1,mentioned,high
i32q603,8,4,mentioned,medium
i32qr8o,8,4,mentioned,medium
i32r27p,8,1,mentioned,medium
i32rthp,8,2,mentioned,medium
i32rwm3,8,2,implied,medium
i32srbz,8,1,mentioned,medium
i32srkf,8,4,implied,medium
i32sv21,8,1,implied,medium
i32t3qv,8,1,rejected,high
i32tw13,8,1,implied,medium
i32twy0,8,4,implied,medium
i32u6wg,8,1,mentioned,medium
i32uo0g,8,1,mentioned,medium
i32vr54,8,1,strong,high
i32vr54,8,4,implied,medium
i32x23o,8,3,implied,medium
i32xrdn,8,4,mentioned,medium
i32ymco,8,4,mentioned,medium
i330izw,8,4,implied,medium
i3326t7,8,1,mentioned,high
i334m77,8,1,implied,medium
i334sds,8,1,rejected,high
i334tpu,8,1,mentioned,medium
i335den,8,1,mentioned,medium
i335owr,8,3,mentioned,high
i335owr,8,4,implied,medium
i335t4z,8,3,implied,medium
i3369ow,8,1,mentioned,medium
i336f7k,8,1,mentioned,medium
i33bger,8,3,mentioned,medium
i33bkpw,8,1,implied,medium
i33bmzi,8,4,implied,medium
i33ceyk,8,1,mentioned,medium
i33cgai,8,1,mentioned,medium
i33ixky,8,4,mentioned,medium
i33jiww,8,1,strong|implied|mentioned|rejected,high
i33mtj5,8,4,implied,medium
i33osyv,8,1,mentioned,medium
i33pah3,8,1,strong,high
i33ptmv,8,4,implied,medium
i33pylh,8,1,rejected,high
i33voo6,8,1,implied,medium
i33xm96,8,1,mentioned,high
i33xzeu,8,1,mentioned,medium
i33y3w6,8,4,implied,medium
i33ykn6,8,4,mentioned,medium
i3422zm,8,4,implied,medium
i34395t,8,1,mentioned,medium
i3479m8,8,1,implied,high
i347il7,8,1,implied,high
i349dou,8,1,implied,high
i34bhdl,8,4,mentioned,medium
i34cpbi,8,2,implied,high
i34cu7s,8,4,mentioned,medium
i34ef1d,8,3,implied,medium
i34f6s8,8,3,implied,medium
i34fjdf,8,3,mentioned,high
i34gav6,8,1,mentioned,high
i34hcft,8,1,mentioned,medium
i34iqpt,8,3,implied,medium
i353ecf,8,4,mentioned,medium
i357odx,8,4,mentioned,medium
i358ft7,8,4,mentioned,medium
i35a79q,8,1,mentioned,medium
i35bvia,8,4,implied,medium
i35fo08,8,4,implied,medium
i35frip,8,4,implied,medium
i35l8w8,8,1,mentioned,medium
i35nlaz,8,1,implied,medium
i35osyv,8,1,mentioned,medium
i35pkfh,8,4,implied,high
i35qpzc,8,4,mentioned,medium
i35qrsn,8,1,mentioned,medium
i35szbv,8,4,mentioned,medium
i35too9,8,3,implied,medium
i35vdr4,8,1,mentioned,medium
i35xehp,8,4,implied,medium
i361swc,8,4,implied,medium
i362iwj,8,4,implied,medium
i362sb4,8,1,implied,medium
i364zsu,8,1,mentioned,medium
i365i9e,8,4,implied,medium
i365kbn,8,1,rejected,high
i367ow9,8,1,mentioned,medium
i36hu45,8,4,mentioned,high
i36n1w2,8,4,implied,medium
i36xix1,8,4,implied,medium
i36zx6j,8,1,mentioned,medium
i37179m,8,4,mentioned,medium
i372sq3,8,1,implied,medium
i378ucw,8,4,implied,medium
i37ahvr,8,4,implied,medium
i37gfo6,8,3,implied,medium
i37glpc,8,1,mentioned,medium
i37harj,8,4,implied,medium
i37il6o,8,3,implied,medium
i37iyu6,8,4,mentioned,medium
i37n58c,8,4,implied,medium
i37uoj9,8,3,strong,high
i37uqns,8,2,implied,high
i37v9gm,8,1,mentioned,medium
i37wy8m,8,2,implied,medium
i3842pe,8,3,implied,high
i3873e2,8,4,mentioned,high
i38lgzg,8,4,mentioned,medium
i38mzuj,8,1,implied,medium
i38ohxf,8,3,mentioned,medium
i38rntc,8,1,implied,medium
i38rntc,8,4,implied,medium
i38s70y,8,1,implied,medium
i38shdm,8,4,implied,medium
i38vfz3,8,4,implied,medium
i38zgod,8,3,implied,medium
i396z4y,8,4,implied,medium
i39dtn4,8,1,mentioned,high
i39dtn4,8,2,mentioned,high
i39dtn4,8,3,mentioned,high
i39dtn4,8,4,mentioned,high
i39f5jn,8,3,rejected,high
i39gmae,8,1,implied,medium
i39gmae,8,4,implied,medium
i39j5ho,8,4,implied,medium
i39mmaa,8,3,mentioned,high
i39qlll,8,3,implied,high
i39tea5,8,1,mentioned,high
i39ucql,8,1,mentioned,medium
i39uu8b,8,3,rejected,high
i39vw08,8,4,implied,high
i3a00rj,8,4,implied,high
i3a1d6x,8,2,implied,medium
i3a9tne,8,4,implied,medium
i3aajh9,8,1,mentioned,medium
i3abpu9,8,1,implied,high
i3auafe,8,4,mentioned,medium
i3axt9u,8,4,implied,medium
i3ayfc4,8,4,mentioned,medium
i3b0zvb,8,1,mentioned,medium
i3b5ldm,8,2,implied,medium
i3b7l6o,8,1,implied,medium
i3bbyet,8,4,implied,medium
i3bfclt,8,2,implied,medium
i3bjw0s,8,1,implied,medium
i3bt0kp,8,4,implied,high
i3bv4tu,8,4,rejected,medium
i3cu0wl,8,4,implied,medium
i3cw645,8,3,implied,high
i3cxix3,8,1,mentioned,medium
i3d4k1r,8,4,implied,medium
i3damm3,8,4,mentioned,medium
i3dxoqi,8,1,implied,medium
i3e2jgm,8,4,implied,medium
i3ea1je,8,1,implied,high
i3eajrc,8,1,implied,medium
i3eajrc,8,4,implied,medium
i3eay3i,8,1,mentioned,high
i3ec6n3,8,1,mentioned,high
i3eeiki,8,1,implied,medium
i3eg0p9,8,1,mentioned,high
i3evaqk,8,1,mentioned,high
i3f40rj,8,1,strong,high
i3f40rj,8,2,implied,medium
i3f741l,8,1,rejected,high
i3fcy52,8,1,implied,high
i3ffbso,8,1,mentioned,medium
i3fgz2t,8,1,mentioned,medium
i3fik57,8,1,mentioned,medium
i3fjxm4,8,4,mentioned,medium
i3fp4g3,8,1,mentioned,medium
i3fp4g3,8,4,mentioned,medium
i3fyrww,8,4,implied,medium
i3g02gc,8,4,implied,medium
i3g05c5,8,1,mentioned,medium
i3g0cvd,8,1,mentioned,medium
i3g6p41,8,1,strong|implied|mentioned|rejected,medium
i3gd8ab,8,4,mentioned,medium
i3gej0r,8,1,mentioned,medium
i3gffvi,8,1,mentioned,high
i3gffvi,8,4,implied,medium
i3hf92b,8,1,mentioned,medium
i3hfhfm,8,1,strong|implied,high
i3hhof7,8,4,mentioned,high
i3hmikb,8,1,implied,medium
i3hn9hj,8,4,implied,medium
i3i0tvg,8,1,mentioned,medium
i3i1zzo,8,1,mentioned,medium
i3jxcbl,8,1,implied,medium
i3ktr1j,8,3,implied,medium
i3n5b5f,8,4,mentioned,medium
i3o92ze,8,2,implied,high
i3otyef,8,1,implied,medium
i3oun4q,8,3,mentioned,medium
i3p4tvv,8,4,implied,medium
i3p5a69,8,4,implied,medium
i3p6tim,8,4,implied,medium
i3p8xds,8,2,implied,high
i3p8xds,8,4,implied,medium
i3p97lu,8,1,implied,medium
i3p9fm8,8,1,mentioned,high
i3pcah3,8,4,mentioned,medium
i3pepiq,8,1,mentioned,medium
i3pupea,8,4,implied,medium
i3pw1oq,8,4,implied,medium
i3pxvbh,8,4,implied,medium
i3q1i5q,8,1,implied,high
i3qeg0v,8,4,implied,high
i3qih0l,8,1,mentioned,medium
i3qmytx,8,4,mentioned,medium
i3qpdej,8,1,mentioned,medium
i3qs4fd,8,2,implied,medium
i3rnl7i,8,3,mentioned,medium
i3ro0jh,8,1,implied,high
i3ro6nl,8,1,mentioned,medium
i3ro8xu,8,4,implied,medium
i3rqb2n,8,4,implied,medium
i3samez,8,1,mentioned,medium
i3u4y8o,8,3,implied,high
i3z70rt,8,4,mentioned,high
i4cgp4i,8,1,rejected,high
i4km5xm,8,4,implied,high
i5bxvtp,8,4,implied,medium
i5nsnmj,8,4,mentioned,medium
i5rfzty,8,4,mentioned,medium
i6vyx9t,8,4,mentioned,high
i8gzjpz,8,1,mentioned,medium
i8kkbkf,8,4,mentioned,medium
i8kowvb,8,4,implied,medium
ia9ukvy,8,4,mentioned,medium
ijg9lsu,8,1,implied,medium
imq2si5,8,3,implied,high
ipnk9sr,8,4,implied,medium
iugft24,8,3,mentioned,medium
i3udox6,9,1,mentioned,high
i3udurz,9,2,strong|implied,high
i3udy3y,9,2,implied,medium
i3udzy3,9,1,strong,high
i3ue0t7,9,2,implied,medium
i3ue475,9,3,mentioned,medium
i3ue8yo,9,2,strong|implied,high
i3ueb4k,9,1,strong,high
i3uehs4,9,2,strong,high
i3uejvb,9,1,strong,high
i3uek4a,9,1,rejected,high
i3uekst,9,2,implied,medium
i3uenc0,9,2,implied,high
i3ueq29,9,1,implied,medium
i3ueqsa,9,3,implied,high
i3uevjo,9,1,implied,high
i3uewwp,9,2,implied,medium
i3uey2a,9,1,mentioned,medium
i3uf0a6,9,2,mentioned,high
i3uf1w2,9,3,implied,medium
i3uf4xz,9,1,mentioned,high
i3uf513,9,3,implied,medium
i3ufg6x,9,1,mentioned,medium
i3ufq0b,9,2,mentioned,medium
i3ufqc1,9,3,implied,medium
i3ufqt7,9,1,mentioned,medium
i3ufsj6,9,1,strong,high
i3uft3y,9,1,implied,medium
i3uft3y,9,2,implied,medium
i3ufvqq,9,2,mentioned,high
i3ufvus,9,2,implied,high
i3ug05q,9,2,implied,high
i3ug6v4,9,1,mentioned,medium
i3ug7ao,9,3,implied,medium
i3ug850,9,3,implied,medium
i3uga1j,9,1,mentioned,high
i3ugadk,9,2,implied,medium
i3ugbmp,9,4,mentioned,high
i3ugdoq,9,2,implied,medium
i3uge64,9,1,mentioned,high
i3ugia0,9,1,mentioned,high
i3ugu0e,9,1,implied,medium
i3ugvw7,9,2,strong,high
i3ugvw7,9,3,implied,medium
i3ugw7i,9,2,implied,medium
i3ugy49,9,2,implied,high
i3uh04j,9,1,strong,high
i3uh04j,9,3,strong,medium
i3uh3ce,9,1,strong|implied|mentioned|rejected,high
i3uh424,9,2,implied,medium
i3uh6ga,9,3,implied,medium
i3uhcd4,9,3,strong,high
i3uhf6q,9,3,implied,medium
i3uhlyv,9,2,implied,medium
i3uhnm1,9,1,mentioned,medium
i3uhral,9,2,mentioned,medium
i3uhta9,9,2,implied,medium
i3uhucb,9,1,rejected,high
i3uhyu6,9,2,implied,high
i3ui3me,9,3,mentioned,medium
i3ui5x3,9,3,implied,medium
i3ui7sc,9,2,strong,high
i3ui8xs,9,2,strong|implied,high
i3ui976,9,1,implied,medium
i3uiccf,9,1,mentioned,medium
i3uifx0,9,1,implied,medium
i3uigpr,9,1,rejected,medium
i3uigqr,9,2,rejected,high
i3uigxp,9,1,mentioned,medium
i3uijrg,9,1,rejected,medium
i3uijzo,9,2,implied,medium
i3uim94,9,4,implied,medium
i3uipfl,9,2,implied,medium
i3uitp3,9,3,mentioned,medium
i3uivxz,9,1,strong|implied,high
i3uixhl,9,1,mentioned,medium
i3uj0by,9,4,implied,medium
i3uj0zj,9,2,implied,medium
i3uj3b0,9,3,implied,high
i3uj3nz,9,1,mentioned,medium
i3uj433,9,3,mentioned,medium
i3uj5td,9,3,implied,medium
i3uja6z,9,4,implied,medium
i3ujcxm,9,3,mentioned,high
i3ujcxm,9,4,strong|implied,high
i3ujf77,9,1,strong,high
i3ujf77,9,2,implied,medium
i3ujf77,9,3,mentioned,medium
i3ujiqh,9,1,mentioned,high
i3ujksc,9,3,implied,medium
i3ujl1p,9,1,mentioned,medium
i3ujniu,9,3,implied,medium
i3ujpl7,9,1,mentioned,high
i3ujsge,9,1,mentioned,high
i3ujsqt,9,1,mentioned,high
i3ujtwm,9,1,implied,medium
i3ujufm,9,3,mentioned,high
i3ujw74,9,2,implied,medium
i3ujwpr,9,3,implied,medium
i3ujysb,9,3,implied,medium
i3uk32k,9,3,implied,high
i3uk4hx,9,3,mentioned,medium
i3uk7un,9,1,mentioned,medium
i3ukb01,9,3,mentioned,medium
i3uke6t,9,2,strong|implied,high
i3ukjvc,9,3,implied,high
i3ukjvc,9,4,implied,high
i3ukl8y,9,1,mentioned,high
i3ukof1,9,1,mentioned,medium
i3ukp6f,9,2,implied,medium
i3uktxe,9,3,implied,medium
i3ukvc5,9,3,strong,high
i3ukwfk,9,4,implied,medium
i3ukx6u,9,2,implied,high
i3ul4s0,9,1,mentioned,high
i3ul624,9,1,mentioned,high
i3ul770,9,1,mentioned,medium
i3ul8om,9,4,implied,medium
i3ulbno,9,4,implied,medium
i3ulcc0,9,2,implied,high
i3ulewd,9,1,mentioned,medium
i3ulfs1,9,1,implied,medium
i3ulguz,9,3,implied,medium
i3ulit6,9,1,mentioned,medium
i3ulkgh,9,1,strong,high
i3ulmen,9,3,mentioned,medium
i3ulo9c,9,2,implied,high
i3ulo9c,9,3,implied,medium
i3ulphe,9,1,strong,high
i3ultga,9,3,implied,medium
i3ulu4j,9,2,implied,medium
i3uly11,9,1,implied,high
i3uly7w,9,3,implied,high
i3um0xq,9,3,mentioned,high
i3um2hv,9,1,mentioned,medium
i3um6jj,9,1,mentioned,medium
i3um783,9,1,rejected,medium
i3um86y,9,3,mentioned,medium
i3umbhn,9,3,rejected,medium
i3umggt,9,2,implied,high
i3umggt,9,3,implied,medium
i3umgwk,9,3,implied,medium
i3umhyn,9,3,implied,medium
i3umk8q,9,2,mentioned,medium
i3umo0k,9,1,implied,medium
i3umokq,9,2,implied,high
i3umqjd,9,1,mentioned,high
i3umrr7,9,3,implied,medium
i3umu9e,9,3,implied,medium
i3umv7t,9,1,mentioned,medium
i3umz4l,9,2,implied,high
i3umz4l,9,3,implied,medium
i3un294,9,3,implied,medium
i3un2jx,9,3,mentioned,medium
i3un3e9,9,3,implied,medium
i3un3nc,9,1,mentioned,medium
i3un3u2,9,1,strong,high
i3un4bs,9,3,mentioned,medium
i3un4ed,9,3,implied,medium
i3un94n,9,2,implied,medium
i3unbrz,9,1,implied,medium
i3unbrz,9,4,implied,medium
i3unc9w,9,3,implied,medium
i3undhg,9,1,strong,high
i3unfhi,9,3,implied,high
i3unglt,9,4,implied,medium
i3unj9y,9,2,strong|implied,high
i3unkhh,9,2,implied,medium
i3unmze,9,4,strong,high
i3unn5o,9,3,strong,high
i3unp37,9,3,mentioned,medium
i3unvb0,9,2,strong|implied|mentioned|rejected,high
i3unww3,9,1,strong,high
i3unx0r,9,2,implied,high
i3uny71,9,1,mentioned,medium
i3unzls,9,2,implied,medium
i3uo04p,9,3,strong|implied|mentioned|rejected,high
i3uo07z,9,2,implied,medium
i3uo1d7,9,2,implied,medium
i3uo4di,9,2,implied,high
i3uo4ts,9,1,mentioned,medium
i3uo6pq,9,2,strong|implied,high
i3uo7pv,9,4,strong,high
i3uo7xv,9,2,implied,high
i3uo95y,9,1,mentioned,medium
i3uodz8,9,1,mentioned,medium
i3uogpj,9,1,implied,medium
i3uogxe,9,2,implied,high
i3uoi7u,9,1,mentioned,medium
i3uoiz5,9,1,mentioned,medium
i3uok5p,9,3,implied,high
i3uol1h,9,2,strong,high
i3uomo8,9,4,implied,medium
i3uoorx,9,3,implied,medium
i3uoydp,9,2,strong|implied|mentioned|rejected,high
i3uoydp,9,3,strong|implied|mentioned|rejected,medium
i3uozsy,9,1,mentioned,medium
i3up003,9,1,mentioned,medium
i3up0ez,9,1,mentioned,medium
i3up12l,9,3,mentioned,high
i3up1c5,9,3,implied,medium
i3up4wr,9,1,mentioned,medium
i3up4wr,9,2,strong|implied,medium
i3up4wr,9,3,mentioned,medium
i3up5fy,9,3,rejected,medium
i3up5hk,9,1,mentioned,medium
i3up6zu,9,3,implied,medium
i3up9el,9,4,strong,high
i3updx0,9,3,mentioned,medium
i3upftt,9,3,mentioned,high
i3uphd7,9,2,strong|implied,high
i3upjcc,9,1,implied,high
i3upk8h,9,2,implied,medium
i3uplvc,9,1,mentioned,high
i3uplvc,9,3,mentioned,medium
i3upo79,9,2,strong,high
i3upodx,9,1,mentioned,medium
i3uppr8,9,3,implied,medium
i3uptzb,9,1,mentioned,medium
i3uq1oc,9,2,implied,medium
i3uq479,9,2,implied,medium
i3uqcuc,9,3,mentioned,high
i3uqgz5,9,2,strong|implied|mentioned|rejected,high
i3uql3u,9,2,implied,high
i3uqoh8,9,3,mentioned,medium
i3uqp2l,9,3,implied,medium
i3uqpte,9,4,implied,high
i3uqrch,9,3,implied,medium
i3uqu3d,9,3,implied,high
i3uqviw,9,3,implied,medium
i3uqyax,9,3,implied,high
i3ur0pr,9,3,mentioned,medium
i3ur2en,9,3,implied,medium
i3ur502,9,1,mentioned,medium
i3ur64f,9,4,strong,high
i3ur6bb,9,3,implied,medium
i3ur8wl,9,1,implied,high
i3urb2s,9,1,mentioned,medium
i3urepb,9,1,implied,medium
i3urewx,9,4,implied,medium
i3urg57,9,4,mentioned,medium
i3uri2i,9,3,implied,medium
i3urj1e,9,3,implied,medium
i3urkuo,9,2,rejected,medium
i3urkyw,9,3,implied,medium
i3urlvf,9,4,implied,medium
i3urtsj,9,3,implied,high
i3uscxl,9,1,mentioned,high
i3usg0g,9,2,implied,medium
i3ushao,9,2,rejected,high
i3usj28,9,2,implied,high
i3usj9b,9,3,mentioned,high
i3uslkp,9,1,mentioned,high
i3uslkp,9,2,implied,medium
i3usoqd,9,1,mentioned,medium
i3usvj0,9,1,mentioned,medium
i3usydc,9,4,implied,medium
i3ut2jm,9,3,mentioned,medium
i3ut8vf,9,2,strong|implied|mentioned|rejected,medium
i3utec9,9,3,rejected,medium
i3utiga,9,1,implied,medium
i3utkpg,9,1,mentioned,medium
i3utmpv,9,1,mentioned,medium
i3utnn9,9,3,implied,medium
i3uttcq,9,3,implied,medium
i3utuo2,9,3,strong,high
i3utzye,9,3,implied,high
i3uu1vo,9,1,implied,medium
i3uu2sz,9,1,mentioned,medium
i3uu4fq,9,4,implied,medium
i3uu6l1,9,1,implied,medium
i3uu9lm,9,3,rejected,high
i3uuax7,9,1,mentioned,high
i3uucqy,9,1,mentioned,high
i3uui4v,9,4,implied,high
i3uuifx,9,3,implied,medium
i3uuiwq,9,3,implied,medium
i3uunnj,9,3,implied,medium
i3uuvo7,9,1,implied,high
i3uuvsn,9,2,implied,high
i3uuygt,9,3,implied,high
i3uuyvq,9,3,implied,medium
i3uuzan,9,2,strong,high
i3uv1j6,9,2,strong,high
i3uv6l4,9,3,mentioned,medium
i3uv7ni,9,1,rejected,high
i3uv8ac,9,2,implied,medium
i3uv8f7,9,4,implied,medium
i3uv9qw,9,3,mentioned,medium
i3uvo1t,9,3,mentioned,medium
i3uvq8u,9,3,rejected,medium
i3uvwub,9,3,implied,medium
i3uvzti,9,3,implied,medium
i3uw0f4,9,3,mentioned,medium
i3uw1tu,9,3,rejected,high
i3uw53p,9,1,mentioned,medium
i3uw7wo,9,3,implied,medium
i3uw83h,9,1,rejected,medium
i3uwds2,9,2,implied,medium
i3uwe75,9,2,implied,medium
i3uwh3i,9,3,mentioned,medium
i3uwhuk,9,4,strong,high
i3uwjfm,9,2,implied,medium
i3uwk9v,9,1,strong|implied|mentioned|rejected,high
i3uwkfb,9,4,strong,high
i3uwy34,9,1,mentioned,medium
i3uwyri,9,1,implied,high
i3uwyz9,9,1,mentioned,medium
i3uwz7t,9,1,mentioned,medium
i3uwzx1,9,1,mentioned,medium
i3ux6lr,9,1,strong|implied|mentioned|rejected,high
i3ux7r9,9,1,mentioned,medium
i3ux9uq,9,1,mentioned,high
i3ux9uq,9,2,strong,high
i3uxfcx,9,3,implied,medium
i3uxo65,9,1,mentioned,high
i3uxow6,9,2,implied,medium
i3uxxc5,9,3,implied,medium
i3uxxm5,9,3,mentioned,medium
i3uxy8d,9,1,implied,medium
i3uxy9y,9,3,mentioned,medium
i3uy1ue,9,3,implied,medium
i3uy4kl,9,2,implied,medium
i3uy78b,9,1,strong|implied|mentioned|rejected,high
